id_cliente,nombre,email,ciudad,zona,segmento,fecha_registro
C02816,Paulina Ceballos Mesa,fjaime@example.com,San Gabino de la Montaña,Centro,Ocasional,2023-01-05
C02817,María del Carmen Rodrígez Roque,qvallejo@example.com,Nueva Malasia,Norte,Premium,2021-09-10
C02818,  Zeferino Teodoro Baeza  ,maria-eugeniafigueroa@example.org,San Guadalupe de la Montaña,Centro,Premium,2022-01-21
C02819,Lorenzo Elias Alcaraz,gtejeda@example.net,San Jerónimo los bajos,Sur,Premium,2021-12-23
C02820,Felix Julio César Cedillo de la Fuente,almarazclaudia@example.com,Vieja Cuba,Oeste,Premium,2021-08-10
C02821,Ramón Benavides Ramón,jos27@example.org,Vieja Qatar,Oeste,Ocacional,2021-09-14
C02822,Aldonza Farías Bonilla,irma50@example.net,San Eduardo los altos,Sur,Premium,2025-05-14
C02823,Guillermina Guevara Galarza,hsierra@example.net,San César los altos,Norte,Regular,2024-03-22
C02824,Oswaldo Israel Mata,ignaciolimon@example.net,Vieja España,Este,Ocasional,2024-03-02
C02825,Lic. Cynthia Aparicio,pguardado@example.org,Nueva Haití,Sur,Regular,2024-05-25
C02826,  Jorge Luis Tamez Vallejo  ,elena46@example.com,Nueva Kenya,Oeste,Ocasional,2022-02-22
C02827,Laura Ofelia Meléndez,jnajera@example.net,San Reynaldo de la Montaña,Sur,Ocacional,2022-04-18
C02828,Andrés Molina,valadezsandra@example.com,San Vicente de la Montaña,Oeste,Regular,2023-02-02
C02829,Patricia Tejeda Curiel,tterrazas@example.org,Vieja Micronesia,Centro,Premium,2024-12-19
C02830,Guillermo Ontiveros Valdés,aracelivenegas@example.org,Vieja Tonga,Este,Ocasional,2025-04-08
C02831,Héctor Lira,,Vieja Perú,Oeste,Regular,2023-04-18
C02832,Sr. Gerónimo Montes,adanmontalvo@example.net,Vieja Grecia,Este,Premium,2024-03-21
C02833,César Jiménez Anguiano,maldonadoadela@example.org,Nueva Côte d'Ivoire,Este,Ocasional,2023-04-03
C02834,Dr. Eloy Fuentes,jcervantez@example.com,San Paola de la Montaña,Norte,REGULAR,2024-09-26
C02835,Jaqueline Ariadna Franco Jurado,duarteomar@example.org,Vieja Uganda,Oeste,Ocasional,2023-06-05
C02836,Srita. Adela Mojica,mateoaguayo@example.net,Nueva Dinamarca,Norte,Ocasional,2024-09-04
C02837,  Leticia Nayeli Caraballo  ,echeverriamaria-del-carmen@example.net,Vieja Azerbaiyán,Centro,Regular,2024-06-30
C02838,  Elias Porfirio Contreras  ,saizangelica@example.net,Vieja Bulgaria,Sur,Premium,2021-12-10
C02839,Amanda Yolanda Rodríguez Olivas,yeni95@example.org,Nueva Cabo Verde,Centro,Premium,2024-04-26
C02840,Amelia Ybarra,luz58@example.org,San Darío de la Montaña,Sur,Regular,2022-10-10
C02841,Ing. Rafaél Badillo,franciscaperalta@example.com,San Patricia de la Montaña,Sur,Ocasional,2022-01-31
C02842,Francisco Cristian Anaya,fsanabria@example.org,Nueva Grecia,Este,Premium,2024-02-23
C02843,Cristian Felix Holguín Dávila,penaluis-manuel@example.com,San Camila los bajos,Sur,Premium,2023-02-15
C02844,Mateo Arellano Mondragón,,San Dulce María los altos,Este,Premium,2022-01-21
C02845,  Daniel Ignacio Pedraza  ,natividad26@example.net,San Eugenia los bajos,Norte,Ocasional,2025-01-03
C02846,Dr. Jorge Crespo,menchacamaria-eugenia@example.org,San Eugenia los altos,Centro,Regular,2021-10-28
C02847,Mayte Ávalos,bernaberojas@example.com,San Adela los altos,Norte,REGULAR,2021-10-03
C02848,Sr. Camilo Olvera,salma49@example.net,Vieja Líbano,Este,Regular,2024-01-10
C02849,Vicente Mojica Valenzuela,jos11@example.org,San Citlali los altos,Oeste,Premium,2023-07-29
C02850,Sessa Ojeda Santiago,mauricio08@example.net,San Horacio de la Montaña,Norte,Regular,2021-11-08
C02851,  Victoria Benavídez  ,anahuerta@example.org,San Graciela los bajos,Oeste,Premium,2021-11-19
C02852,Estela Isabel Ortiz Valles,santiago94@example.net,Nueva Uganda,Norte,Ocasional,2025-06-07
C02853,Armando Abreu Monroy,benjamin26@example.net,San Guillermina los altos,Centro,Regular,2024-11-27
C02854,Zeferino Solorzano,hgaray@example.org,San Hernán los bajos,Oeste,Premium,2023-03-19
C02855,Ing. Sandra Mondragón,ana-maria84@example.com,San Mercedes de la Montaña,Oeste,Regular,2024-05-29
C02856,Maximiliano Vélez Hernandes,enrique19@example.com,San Eloisa los altos,Oeste,Ocasional,2022-12-12
C02857,Gerardo Iván Lugo,abrahammontero@example.org,Vieja Botswana,Oeste,Ocasional,2022-05-22
C02858,  Agustín José Luis Segovia  ,,San Esther los bajos,Oeste,Ocasional,2021-08-01
C02859,Estela Alta  Gracia Rincón Urías,xvalentin@example.com,San René de la Montaña,Este,Regular,2022-04-11
C02860,Antonia Zayas Sarabia,victorialeiva@example.net,Nueva Lesotho,Oeste,premiun,2021-11-06
C02861,Josefina Cortez,ericalarcon@example.net,Vieja Eslovenia,Sur,Ocasional,2023-12-12
C02862,Lic. Genaro Rosario,luzrazo@example.com,Vieja Brunei Darussalam,Centro,Ocasional,2022-12-09
C02863,Carla Castellanos,aroldan@example.net,Nueva Túnez,Centro,Premium,2023-09-09
C02864,  Dr. José María Carrasco  ,martin32@example.com,Vieja Guinea,Sur,Premium,2022-11-28
C02865,Dolores Wendolin Madrigal,chavezbeatriz@example.net,Vieja Polonia,Este,REGULAR,2023-03-13
C02866,María Elena Angélica González,marcos61@example.net,Vieja Swazilandia,Sur,ocasional,2022-06-10
C02867,Carlos Alfonso de la Crúz,miguel10@example.com,San Lorenzo los bajos,Centro,Premiun,2022-03-03
C02868,Miguel Martín Cantú Montero,bcalderon@example.net,San Uriel los bajos,Este,Ocasional,2022-01-23
C02869,Eloy Puente,mercedes18@example.org,Nueva Malasia,Este,Regular,2024-07-23
C02870,Adán Villaseñor Ramos,jmondragon@example.net,Nueva Nigeria,Este,Regular,2022-11-08
C02871,Luisa Uribe Bonilla,pelayoconcepcion@example.org,San Alejandro los bajos,Este,Premium,2023-03-15
C02872,Abigail Irma Gaona,margarita21@example.net,Vieja Letonia,Norte,Ocasional,2023-09-05
C02873,Ing. Felix Madera,helena04@example.com,San Claudio de la Montaña,Este,Regular,2023-05-19
C02874,Federico Monroy,clemente10@example.net,Nueva Tonga,Norte,Premium,2023-02-03
C02875,Débora Elena Zamudio,josefina54@example.net,San Natividad los bajos,Este,Ocacional,2023-09-09
C02876,Santiago Patricio Chacón Castro,anatejeda@example.net,San Eloisa de la Montaña,Norte,ocasional,2024-10-11
C02877,Lorena Ballesteros,tijerinamaria-jose@example.net,Vieja Bulgaria,Centro,premiun,2024-08-04
C02878,Daniela Ana Corral Zayas,riveranicolas@example.com,Vieja Líbano,Oeste,Regular,2023-12-20
C02879,Carlos Alonso Ojeda,evela@example.com,San Clara los bajos,Este,Regular,2023-02-17
C02880,Abraham Miguel Ángel Sánchez Melgar,socorro44@example.org,Nueva Liberia,Oeste,Ocasional,2022-08-16
C02881,Benito Castillo,mauronegrete@example.org,San Abigail de la Montaña,Este,Regular,2023-01-19
C02882,Andrea Georgina Marín Alva,sergio37@example.net,San Espartaco los altos,Centro,Ocasional,2023-10-07
C02883,Adán Bernabé Tejada Apodaca,corneliovergara@example.net,Nueva Italia,Este,Premium,2022-01-06
C02884,Alfonso Ángel Valdez,leyvalucia@example.org,San Micaela de la Montaña,Centro,Ocasional,2023-02-27
C02885,Leonel Cedillo,ecruz@example.net,San Fabiola de la Montaña,Norte,Regular,2021-07-22
C02886,  Raquel Guevara  ,kmadrigal@example.org,Nueva Malasia,Oeste,Premium,2024-06-23
C02887,Marcela Regalado Luna,rufinode-la-torre@example.net,San Débora de la Montaña,Norte,Ocasional,2024-08-26
C02888,Dra. Eloisa Carvajal,guadalupe23@example.com,San René de la Montaña,Sur,Regular,2023-11-03
C02889,Dra. Lorena Mesa,javierberrios@example.org,San Sergio de la Montaña,Norte,Regular,2024-04-03
C02890,Eric Carrión,tomas85@example.org,San Blanca los bajos,Centro,Ocasional,2024-06-25
C02891,Elena Minerva Mascareñas,saldivarmaria-teresa@example.net,San Gabino los altos,Oeste,Ocasional,2025-05-02
C02892,Abraham Toledo,,Vieja San Marino,Oeste,Premium,2023-07-01
C02893,Dr. Antonio Guajardo,velauriel@example.net,Vieja Burundi,Oeste,Premium,2024-03-13
C02894,Lilia Olivia Tafoya Calderón,salma84@example.net,Nueva Nigeria,Sur,Regular,2023-02-10
C02895,Ernesto Manuel Muro,escalanteyuridia@example.com,San Rafaél de la Montaña,Centro,Ocasional,2023-12-31
C02896,Sra. Jaqueline Figueroa,lorenzocollado@example.net,San Sofía de la Montaña,Norte,Regular,2024-06-27
C02897,  Irene Micaela Reséndez Prado  ,baezcarlota@example.net,Nueva Francia,Oeste,Regular,2021-11-10
C02898,Nadia Acosta Cepeda,isaacrodrigez@example.com,Nueva Bangladesh,Norte,Ocasional,2025-02-24
C02899,Ing. Alejandro Quezada,maria-cristinamadera@example.org,Nueva Perú,Norte,Regular,2024-03-22
C02900,Sr. Zacarías Urrutia,osoria@example.net,San Josefina de la Montaña,Centro,Regular,2023-03-09
C02901,Guillermo Leonardo Valdivia,minervamadrid@example.com,San Pamela los altos,Este,Regular,2025-06-13
C02902,Inés Florencia Palomino Olmos,huertamaria-jose@example.com,Vieja Togo,Sur,Regular,2023-08-21
C02903,Germán Hernán Bonilla,elizondoaugusto@example.com,San Federico de la Montaña,Centro,Premium,2024-06-20
C02904,Alvaro Salazar Puente,corralesmeralda@example.net,San Joaquín los bajos,Oeste,Regular,2025-06-07
C02905,Mónica Fabiola Pacheco,santiagoestela@example.net,San Karina los altos,Norte,Ocasional,2025-03-04
C02906,Óliver Abel Chavarría de la Crúz,ramosnancy@example.org,San Abril los altos,Este,Premium,2023-02-10
C02907,Ricardo Renato Peres Gaytán,kgracia@example.net,San José Eduardo de la Montaña,Oeste,Regular,2021-08-30
C02908,Florencia Cortez Carrero,hermelindaleyva@example.net,Nueva Nigeria,Oeste,Premium,2025-06-19
C02909,Francisco Javier Valdés,laureanoevelio@example.net,Nueva Serbia,Sur,Premium,2024-05-15
C02910,  Beatriz Zarate Tovar  ,,Nueva Singapur,Oeste,Ocasional,2023-11-30
C02911,José Valenzuela,rodrigo26@example.net,Vieja República Dominicana,Centro,Ocasional,2022-06-22
C02912,Samuel Rodrigo Sepúlveda Granados,josefinavergara@example.org,Nueva Argelia,Norte,Ocasional,2024-11-13
C02913,Diego Mariano Ferrer,zoeteran@example.org,San Martha de la Montaña,Sur,Ocasional,2021-10-29
C02914,María Teresa Lorena Ybarra Cazares,aurora21@example.net,San Gilberto de la Montaña,Norte,Ocasional,2023-04-02
C02915,Lorena Aldonza Murillo Paz,jose-eduardo96@example.net,Nueva Mozambique,Este,Premium,2022-12-22
C02916,Lic. Omar Solís,franciscomora@example.net,San Salma de la Montaña,Sur,Regular,2024-06-10
C02917,Nicolás Abel Lara,wleal@example.net,Vieja Trinidad y Tabago,Sur,REGULAR,2025-04-29
C02918,Martín Santiago Miramontes Cabrera,imuniz@example.net,Vieja Haití,Centro,Premium,2024-02-24
C02919,Daniel Bustamante,asuncioncandelaria@example.com,Vieja Polonia,Norte,Premium,2024-07-09
C02920,Úrsula Dulce de Anda,aldo28@example.net,San Rosa los bajos,Sur,Ocasional,2021-10-06
C02921,  Julia Hernandes Figueroa  ,elvia03@example.org,Vieja Finlandia,Este,Regular,2023-10-26
C02922,Jacobo Víctor Quintana Concepción,,Vieja Kazajstán,Sur,Ocasional,2022-09-20
C02923,Francisca Oquendo,delia35@example.com,San Miguel los altos,Oeste,Premium,2024-05-01
C02924,Srita. Lilia Bustos,aparicioeloisa@example.org,San Manuel de la Montaña,Oeste,Premium,2024-07-06
C02925,  Benjamín Roque Barrientos  ,nalfaro@example.com,San Indira de la Montaña,Norte,Regular,2022-05-25
C02926,Israel Gerónimo Menéndez,zirizarry@example.com,Vieja Turkmenistán,Norte,Premium,2024-05-30
C02927,Benjamín Jorge Lozada Magaña,lmontanez@example.org,San Marisol los altos,Este,premiun,2022-07-03
C02928,Ing. Israel de Jesús,garzaandrea@example.org,San Lucas de la Montaña,Sur,Premium,2025-05-04
C02929,Reynaldo Gustavo Castro Jasso,bernardode-anda@example.com,San Paulina los bajos,Norte,REGULAR,2022-07-28
C02930,Magdalena Mora,nsarabia@example.com,Vieja Tayikistán,Centro,Regular,2022-12-28
C02931,Srita. Liliana de la Crúz,armandode-la-o@example.org,Nueva Jamaica,Norte,Premium,2022-01-21
C02932,Sr. Óscar Mares,armendarizpamela@example.com,San Francisco de la Montaña,Sur,Premiun,2023-12-24
C02933,  Pascual Villanueva Marín  ,horacio76@example.org,San Conchita de la Montaña,Centro,Ocasional,2021-09-21
C02934,Lic. Darío Vázquez,gabinoarellano@example.org,San Olivia los bajos,Sur,Ocasional,2022-10-03
C02935,Camila Vela,salvadorbriseno@example.org,Vieja Lituania,Este,Ocasional,2022-03-01
C02936,Eva Sanches Orosco,guardadoana-maria@example.net,Vieja Burkina Faso,Sur,Ocasional,2023-03-13
C02937,Lucía Olivárez,campostimoteo@example.org,San Socorro los altos,Centro,Regular,2025-07-06
C02938,Dalia Claudia Quezada Crespo,maldonadoangelica@example.org,San Francisco Javier de la Montaña,Este,Premium,2022-09-12
C02939,Angélica Angélica Quiñónez Acosta,,San Rebeca los bajos,Norte,Ocacional,2024-09-05
C02940,Francisco Javier Eloy Ferrer,guadalupe16@example.com,San Julio de la Montaña,Sur,Regular,2022-09-02
C02941,Alejandra Alejandra Leyva de la Garza,laurabernal@example.com,Nueva Islas Marshall,Sur,premiun,2022-02-13
C02942,Cristobal Mauricio Holguín,martinmeza@example.net,San Natividad los bajos,Oeste,Premium,2022-12-15
C02943,Lorenzo Jorge Lucero,cferrer@example.com,Nueva Chipre,Sur,Ocasional,2024-09-20
C02944,Horacio Federico Villarreal Vela,jviera@example.com,San Germán los altos,Oeste,Premium,2023-08-08
C02945,Frida Alba Aragón,violeta43@example.net,Nueva Filipinas,Centro,Ocasional,2024-01-25
C02946,Sra. Yuridia Lovato,fcuellar@example.net,Nueva Gabón,Este,Premium,2022-11-17
C02947,Catalina Rael,valdesdulce-maria@example.net,San Marcos los bajos,Oeste,Regular,2024-08-02
C02948,Ing. Yuridia Hernández,zdelgadillo@example.org,Nueva Argentina,Centro,Ocasional,2022-07-12
C02949,Zacarías Olivera Verduzco,davidponce@example.org,Nueva Austria,Sur,Premium,2023-07-13
C02950,Dr. Leonel Molina,maria-del-carmenbaeza@example.org,San Luis Manuel los bajos,Centro,Premium,2023-10-18
C02951,Lic. Gregorio Montero,luzarteaga@example.net,Nueva Guinea Bissau,Este,Regular,2025-05-06
C02952,Eva Beatriz Ríos,,Vieja Sudáfrica,Norte,Premium,2022-01-30
C02953,Celia Correa,beatriz51@example.org,Vieja Finlandia,Este,Regular,2022-06-02
C02954,Pascual Madrigal,jeronimo17@example.org,Nueva Micronesia,Este,Ocasional,2024-11-04
C02955,Soledad Acevedo Barrientos,znoriega@example.com,Nueva Côte d'Ivoire,Este,Premium,2024-08-21
C02956,Gabino Ignacio Negrón Guevara,ncarreon@example.net,Vieja Filipinas,Centro,Premium,2022-05-12
C02957,Estela Urías Palomino,maganaagustin@example.com,San Zacarías los bajos,Sur,premiun,2024-12-02
C02958,Javier Carrillo Loera,lilia70@example.org,San Jorge los bajos,Este,Regular,2022-05-15
C02959,Ing. Linda Alvarez,opolanco@example.org,San Karina los bajos,Centro,ocasional,2025-02-10
C02960,Nelly Bianca Chávez,portillominerva@example.org,San Josefina los altos,Oeste,Premiun,2022-05-03
C02961,Linda Partida Acevedo,raquel86@example.net,Vieja México,Norte,Premium,2024-08-06
C02962,María Eugenia Esparta Calvillo Cadena,mledesma@example.com,San Cornelio de la Montaña,Este,Regular,2024-08-19
C02963,Arturo Romero,cortesivonne@example.com,Vieja Polonia,Norte,premiun,2022-08-08
C02964,Patricio Magaña,amerino@example.net,San Julio César los bajos,Este,REGULAR,2024-10-13
C02965,Rosa Rosa Nevárez Olmos,noelia84@example.org,San Gonzalo los altos,Sur,Premium,2022-04-09
C02966,Dr. Teodoro Garay,qhidalgo@example.com,Nueva Emiratos Árabes Unidos,Sur,Regular,2024-01-03
C02967,Armando Clemente Cordero Arellano,hugo25@example.net,San Alejandro los altos,Norte,Premium,2023-07-09
C02968,  Paola Laura Montez  ,hidalgomateo@example.com,San Noemí de la Montaña,Norte,Premium,2025-02-23
C02969,Marcela Alva Caraballo,teodoroalonzo@example.net,Nueva Croacia,Norte,Ocasional,2024-06-24
C02970,Pamela Montenegro Hinojosa,de-jesusjose-luis@example.com,San Alejandro los bajos,Sur,Premium,2024-08-27
C02971,Zacarías Roybal Peña,margarita16@example.net,Vieja Antigua y Barbuda,Este,Regular,2023-07-12
C02972,Hilda Castañeda Ocampo,lborrego@example.org,Nueva Croacia,Norte,ocasional,2022-01-21
C02973,Augusto Andrés Díaz,ernestomarroquin@example.org,Vieja Egipto,Sur,Premium,2021-12-24
C02974,Augusto Barrientos,brivas@example.org,Nueva Luxemburgo,Oeste,Ocasional,2022-01-15
C02975,Lic. Nadia Villagómez,camilanino@example.org,Vieja Azerbaiyán,Centro,Premium,2022-10-31
C02976,Alicia Leticia Garza,luiscisneros@example.net,San Aurelio de la Montaña,Sur,Premium,2024-02-07
C02977,Guillermina Cabrera,tania21@example.com,Nueva Francia,Centro,Premium,2023-04-12
C02978,Zeferino Vicente Crespo Santacruz,hernadezalfredo@example.org,San Dulce los bajos,Este,Premium,2024-05-17
C02979,Silvano Eduardo Otero,cordovaanabel@example.com,San Olivia de la Montaña,Centro,Premium,2024-03-14
C02980,Gerónimo Ceballos,raquelpineda@example.net,Vieja Cuba,Oeste,Premium,2021-08-19
C02981,  María Luisa Estela Velasco  ,hgalvan@example.net,Vieja Guinea Ecuatorial,Centro,Regular,2022-12-17
C02982,Florencia Ballesteros,gonzalesyeni@example.net,Nueva Sri Lanka,Centro,Ocasional,2022-09-01
C02983,Lic. Trinidad Rendón,,San Marcos los altos,Oeste,Premium,2021-10-23
C02984,Lic. Daniel Caballero,trinidad92@example.com,Nueva Suiza,Centro,Regular,2025-04-05
C02985,Margarita Concepción Calvillo,monica44@example.com,San Itzel los altos,Norte,REGULAR,2024-11-06
C02986,Hernán Garrido Barela,mcervantez@example.com,Nueva Argentina,Norte,Regular,2025-02-26
C02987,Hilda Nayeli Viera,wendolinlovato@example.net,Vieja Mauricio,Este,Ocasional,2023-10-15
C02988,  Yolanda Salma Vega Hidalgo  ,sotelogeorgina@example.net,San Wilfrido de la Montaña,Sur,Ocasional,2024-07-21
C02989,Cristal María José Mendoza,jiminezgenaro@example.org,San Nadia los altos,Norte,Premium,2022-01-12
C02990,Amalia Adriana Lugo Casillas,nsolorio@example.net,Nueva China,Oeste,Premium,2023-11-28
C02991,  Eva Lucía Morales  ,salaswendolin@example.net,San Bianca de la Montaña,Este,Ocasional,2024-06-28
C02992,Eric Roberto Adame,ortizrodolfo@example.com,Nueva Vietman,Sur,Premium,2023-08-12
C02993,Yolanda Rivas,angelvaldez@example.org,San Eduardo los altos,Sur,Premium,2023-12-03
C02994,Martha Enríquez Guerra,friasursula@example.org,San Esperanza de la Montaña,Oeste,Regular,2025-01-03
C02995,Yolanda Alba Pizarro,doloressalcido@example.net,Vieja Austria,Norte,Premium,2023-05-07
C02996,Abelardo Porfirio Guillen Castillo,carla27@example.org,San Norma los altos,Este,Premium,2023-05-05
C02997,Yuridia Orozco Sanches,gamezclaudio@example.org,San Felix los bajos,Este,Regular,2025-01-19
C02998,Estefanía Esquibel de la Rosa,hernan42@example.com,Nueva Omán,Norte,Premium,2024-10-13
C02999,Asunción Altamirano,irenejiminez@example.com,San Víctor de la Montaña,Norte,ocasional,2024-03-31
C03000,Roberto Rodolfo Galarza Barrios,caballerocristobal@example.org,Nueva Bolivia,Sur,Premium,2021-08-04
C03001,Jorge Echeverría,claudiomacias@example.org,San Elena los bajos,Norte,Premium,2023-08-24
C03002,Luis Manuel Berríos Vega,fernandezaurelio@example.org,Vieja Estonia,Este,Ocasional,2022-03-27
C03003,Jaqueline Benavídez,cisneroshoracio@example.com,San Mónica los altos,Sur,Premium,2024-01-14
C03004,Lic. Aldonza Blanco,vavila@example.com,Vieja Singapur,Norte,Ocasional,2023-06-11
C03005,  Gerardo Cervántez Cruz  ,prietolucia@example.org,Vieja Congo,Norte,Ocasional,2022-09-21
C03006,Fernando Fernando Ornelas,liliana69@example.org,San Marisol de la Montaña,Sur,Ocasional,2023-10-17
C03007,Sr. Fernando Bueno,agriego@example.com,San Barbara los bajos,Este,Ocasional,2024-05-29
C03008,Patricio Ernesto Urrutia,anabelmacias@example.net,San Emiliano de la Montaña,Oeste,Regular,2024-06-22
C03009,Teodoro Valverde Villareal,sofia19@example.com,Vieja Lesotho,Centro,Regular,2023-06-12
C03010,  Helena Trinidad Valdés  ,xmontanez@example.org,Vieja Mongolia,Este,Premium,2024-12-06
C03011,Josefina Olvera,eloy79@example.com,Vieja Líbano,Sur,Regular,2021-11-27
C03012,Ofelia Noemí Ávalos Maya,munguiasusana@example.com,Nueva Bangladesh,Este,Regular,2021-07-31
C03013,Lic. Ana María Salgado,corneliomata@example.com,San María del Carmen de la Montaña,Oeste,Premium,2024-10-11
C03014,Martín Henríquez,montesandres@example.org,San Adalberto los altos,Norte,Regular,2022-11-13
